Year,CO2(ppmv),CH4,temp,Irish Anomaly,Global Anomaly
-285870,230.4,517.55,-59.91666666666665,,
-285877,230.52,513.8,-59.883333333333304,,
-286028,230.64000000000001,517.3499999999999,-59.849999999999966,,
-286176,230.76,520.9,-59.849999999999966,,
-286190,230.88,518.9,-59.849999999999966,,
-286336,231.0,516.9,-59.699999999999974,,
-286342,231.195,514.9,-59.54999999999998,,
-286494,231.39,512.9,-58.94999999999999,,
-286531,231.585,510.9,-59.09999999999998,,
-286647,231.78,518.0333333333333,-59.24999999999997,,
-286803,231.975,525.1666666666666,-59.94999999999999,,
-286883,232.17000000000002,532.3,-59.999999999999986,,
-286960,232.365,531.5,-60.04999999999998,,
-287117,232.56,530.6999999999999,-59.24999999999997,,
-287240,232.755,529.9,-59.74999999999997,,
-287272,232.95,530.4,-60.24999999999997,,
-287427,233.145,530.9,-59.349999999999966,,
-287574,233.34,531.4,-59.54999999999997,,
-287583,233.535,535.275,-59.74999999999997,,
-287738,233.73000000000002,539.15,-59.74999999999997,,
-287893,233.925,543.025,-59.44999999999999,,
-287901,234.12,546.9,-59.19999999999999,,
-288049,234.315,539.2666666666667,-58.94999999999999,,
-288192,234.51,531.6333333333333,-58.44999999999999,,
-288218,234.705,524.0,-58.54999999999998,,
-288234,234.9,517.03,-58.64999999999998,,
-288335,232.0,510.06,-58.74999999999997,,
-288478,229.1,503.09000000000003,-58.74999999999997,,
-288626,226.20000000000002,496.12,-59.24999999999997,,
-288775,223.3,489.15,-59.44999999999999,,
-288913,220.4,482.18,-59.249999999999986,,
-288924,219.92857142857144,475.21000000000004,-59.04999999999998,,
-289073,219.45714285714286,468.24,-59.24999999999997,,
-289223,218.9857142857143,461.27,-59.349999999999966,,
-289278,218.5142857142857,454.3,-59.74999999999997,,
-289373,218.04285714285714,455.425,-60.14999999999998,,
-289541,217.57142857142856,456.55,-60.54999999999998,,
-289612,217.1,457.675,-60.583333333333314,,
-289683,216.30833333333334,458.8,-60.616666666666646,,
-289709,215.51666666666665,456.125,-60.64999999999998,,
-289877,214.725,453.45000000000005,-60.24999999999997,,
-290047,213.93333333333334,450.77500000000003,-60.54999999999998,,
-290079,213.14166666666665,448.1,-60.79999999999998,,
-290217,212.35,449.81666666666666,-61.04999999999998,,
-290388,211.55833333333334,451.53333333333336,-61.54999999999998,,
-290438,210.76666666666665,453.25,-61.34999999999998,,
-290570,209.975,450.23333333333335,-61.14999999999998,,
-290752,209.18333333333334,447.21666666666664,-61.349999999999966,,
-290817,208.39166666666665,444.2,-61.21666666666664,,
-290868,207.6,447.3555555666667,-61.083333333333314,,
-290934,207.4,450.5111111333333,-60.94999999999999,,
-291008,207.2,453.6666667,-61.39999999999998,,
-291118,207.0,460.850000025,-61.849999999999966,,
-291302,206.8,468.03333335,-61.54999999999998,,
-291487,206.6,475.216666675,-62.64999999999998,,
-291676,206.4,482.4,-62.54999999999998,,
-291687,206.2,491.96666667499994,-62.44999999999999,,
-291700,206.0,501.53333334999996,-62.249999999999986,,
-291887,206.11666666666667,511.100000025,-62.04999999999998,,
-291916,206.23333333333332,520.6666667,-61.64999999999998,,
-292087,206.35,514.2533333599999,-61.24999999999997,,
-292282,206.46666666666667,507.84000002,-62.349999999999966,,
-292477,206.58333333333331,501.42666668,-62.44999999999999,,
-292505,206.7,495.01333334000003,-62.51666666666665,,
-292583,207.55714285714285,488.6,-62.583333333333314,,
-292673,208.4142857142857,494.63333335000004,-62.64999999999998,,
-292844,209.27142857142857,500.6666667,-62.54999999999998,,
-292873,210.1285714285714,509.22222225,-62.44999999999999,,
-293074,210.98571428571427,517.7777778,-61.849999999999966,,
-293275,211.84285714285713,526.33333335,-62.04999999999998,,
-293414,212.7,534.8888889,-61.79999999999998,,
-293463,212.73076923076923,543.44444445,-61.54999999999998,,
-293508,212.76153846153846,552.0,-61.29999999999998,,
-293652,212.79230769230767,558.16666665,-61.04999999999998,,
-293715,212.8230769230769,564.3333333,-60.449999999999974,,
-293841,212.85384615384615,569.899999975,-59.849999999999966,,
-294012,212.8846153846154,575.46666665,-60.54999999999998,,
-294184,212.9153846153846,581.0333333250001,-60.849999999999966,,
-294307,212.94615384615383,586.6,-61.04999999999997,,
-294356,212.97692307692307,555.3,-61.24999999999997,,
-294516,213.0076923076923,524.0,-61.449999999999974,,
-294549,213.03846153846152,516.7103372,-61.64999999999998,,
-294743,213.06923076923076,509.4206744,-62.04999999999998,,
-294878,213.1,502.1310116,-62.14999999999998,,
-294937,213.36666666666667,494.8413488,-62.24999999999997,,
-295109,213.63333333333333,487.551686,-62.04999999999997,,
-295132,213.9,496.275843,-61.849999999999966,,
-295315,214.16666666666666,505.0,-61.49999999999997,,
-295328,214.43333333333334,497.3275869,-61.14999999999998,,
-295524,214.7,489.6551738,-62.74999999999997,,
-295733,214.96666666666667,481.9827607,-62.54999999999998,,
-295943,215.23333333333332,474.3103476,-62.04999999999998,,
-295995,215.5,466.6379345,-61.89999999999998,,
-296153,215.76666666666665,478.6523006,-61.74999999999997,,
-296235,216.03333333333333,490.6666667,-61.64999999999998,,
-296349,216.29999999999998,495.35555558333334,-61.54999999999998,,
-296545,216.56666666666666,500.0444444666667,-61.44999999999999,,
-296741,216.83333333333331,504.73333334999995,-61.24999999999997,,
-296754,217.1,509.4222222333333,-61.39999999999998,,
-296936,218.31666666666666,514.1111111166666,-61.54999999999998,,
-296942,219.53333333333333,518.8,-61.499999999999986,,
-297131,220.75,518.4,-61.44999999999999,,
-297140,221.96666666666667,518.0,-61.19999999999999,,
-297327,223.18333333333334,513.6564526,-60.94999999999999,,
-297426,224.4,509.3129052,-60.84999999999998,,
-297511,225.5,504.9693578,-60.74999999999997,,
-297695,226.6,500.6258104,-60.44999999999999,,
-297788,227.7,496.282263,-60.249999999999986,,
-297880,228.8,501.58669725,-60.04999999999998,,
-298066,229.9,506.89113150000003,-60.849999999999966,,
-298165,231.0,512.19556575,-60.9833333333333,,
-298171,231.56666666666666,517.5,-61.11666666666664,,
-298252,232.13333333333333,518.75,-61.24999999999997,,
-298372,232.7,520.0,-61.34999999999998,,
-298439,233.26666666666665,504.85,-61.44999999999999,,
-298644,233.83333333333334,489.7,-62.04999999999998,,
-298850,234.4,474.54999999999995,-61.64999999999998,,
-298970,234.96666666666667,459.4,-61.84999999999998,,
-299056,235.53333333333333,468.7111111,-62.04999999999998,,
-299075,236.1,478.0222222,-62.04999999999998,,
-299191,236.42222222222222,487.3333333,-62.04999999999998,,
-299267,236.74444444444444,478.799999975,-62.04999999999998,,
-299479,237.06666666666666,470.26666665,-61.94999999999999,,
-299691,237.38888888888889,461.733333325,-60.94999999999999,,
-299873,237.7111111111111,453.2,-61.04999999999998,,
-299889,238.03333333333333,453.1333333333333,-61.14999999999998,,
-300087,238.35555555555555,453.06666666666666,-61.349999999999966,,
-300106,238.67777777777778,453.0,-61.24999999999997,,
-300134,239.0,453.7985508,-61.14999999999998,,
-300286,238.625,454.5971016,-61.04999999999998,,
-300478,238.25,455.3956524,-60.64999999999998,,
-300667,237.875,456.1942032,-60.449999999999974,,
-300670,237.5,458.2405799,-60.24999999999997,,
-300862,237.125,460.2869566,-60.74999999999997,,
-300898,236.75,462.3333333,-60.39999999999998,,
-301051,236.375,463.14666664,-60.04999999999998,,
-301166,236.0,463.95999997999996,-60.249999999999986,,
-301241,236.525,464.77333332,-60.44999999999999,,
-301431,237.05,465.58666666,-59.44999999999999,,
-301482,237.575,466.4,-59.89999999999998,,
-301615,238.1,471.7,-60.349999999999966,,
-301687,238.625,477.0,-60.24999999999997,,
-301800,239.14999999999998,479.71400484,-60.14999999999998,,
-301985,239.67499999999998,482.42800968,-60.04999999999998,,
-302150,240.2,485.14201452,-60.14999999999998,,
-302170,240.25,487.85601936,-60.24999999999997,,
-302312,240.29999999999998,490.5700242,-59.949999999999974,,
-302356,240.35,490.11834545,-59.64999999999998,,
-302521,240.39999999999998,489.6666667,-59.29999999999998,,
-302542,240.45,491.42515948,-58.94999999999999,,
-302718,240.5,493.18365226,-59.24999999999997,,
-302894,240.54999999999998,494.94214504,-59.54999999999998,,
-303070,240.6,496.70063782,-60.44999999999999,,
-303096,240.64999999999998,498.4591306,-60.38333333333332,,
-303149,240.7,500.75053149999997,-60.31666666666664,,
-303267,242.6,503.0419324,-60.24999999999997,,
-303286,244.5,505.3333333,-60.34999999999998,,
-303464,246.39999999999998,491.779502725,-60.44999999999999,,
-303661,248.29999999999998,478.22567215000004,-60.04999999999998,,
-303828,250.2,464.67184157500003,-60.21666666666665,,
-303852,249.97142857142856,451.118011,-60.38333333333332,,
-303867,249.74285714285713,449.89233885,-60.54999999999998,,
-304054,249.5142857142857,448.6666667,-61.09999999999998,,
-304074,249.28571428571428,450.79333336,-61.64999999999998,,
-304281,249.05714285714285,452.92000002000003,-62.349999999999966,,
-304513,248.82857142857142,455.04666668,-61.44999999999999,,
-304631,248.6,457.17333334,-61.583333333333314,,
-304688,248.05714285714285,459.3,-61.71666666666664,,
-304746,247.5142857142857,472.15,-61.849999999999966,,
-304918,246.97142857142856,485.0,-61.74999999999997,,
-304979,246.42857142857144,479.74,-61.64999999999998,,
-305207,245.8857142857143,474.48,-61.44999999999999,,
-305436,245.34285714285716,469.21999999999997,-61.04999999999998,,
-305513,244.8,463.96,-60.91666666666665,,
-305605,242.0857142857143,458.7,-60.78333333333331,,
-305665,239.3714285714286,462.18333335,-60.64999999999998,,
-305844,236.65714285714287,465.6666667,-60.949999999999974,,
-305890,233.94285714285715,468.09333336000003,-61.24999999999997,,
-306115,231.22857142857143,470.52000002,-60.849999999999966,,
-306341,228.51428571428573,472.94666668,-60.54999999999998,,
-306375,225.8,475.37333334,-60.64999999999998,,
-306499,226.05,477.8,-60.74999999999997,,
-306572,226.3,493.56666665,-60.849999999999966,,
-306719,226.55,509.3333333,-60.89999999999998,,
-306804,226.8,498.624999975,-60.94999999999999,,
-307036,227.05,487.91666665,-61.44999999999999,,
-307282,227.3,477.208333325,-60.54999999999998,,
-307372,227.55,466.5,-60.683333333333316,,
-307473,227.8,464.44444443333333,-60.816666666666656,,
-307529,227.48000000000002,462.38888886666666,-60.94999999999999,,
-307610,227.16,460.3333333,-60.749999999999986,,
-307776,226.84,460.40794035,-60.54999999999998,,
-308024,226.51999999999998,460.4825474,-61.14999999999998,,
-308060,226.2,460.55715445,-60.883333333333304,,
-308246,227.36666666666665,460.6317615,-60.61666666666664,,
-308272,228.53333333333333,476.6492141,-60.349999999999966,,
-308482,229.7,492.6666667,-60.24999999999997,,
-308521,230.86666666666665,488.03333336000003,-60.14999999999998,,
-308764,232.03333333333333,483.40000002,-60.24999999999997,,
-308826,233.2,478.76666668,-60.24999999999997,,
-309008,233.96666666666667,474.13333334,-60.24999999999997,,
-309077,234.73333333333332,469.5,-60.49999999999997,,
-309252,235.5,493.25,-60.74999999999997,,
-309283,236.26666666666668,517.0,-60.29999999999997,,
-309503,237.03333333333333,516.375,-59.849999999999966,,
-309720,237.8,515.75,-60.099999999999966,,
-309754,237.9714285714286,515.125,-60.349999999999966,,
-309912,238.14285714285714,514.5,-59.99999999999997,,
-310005,238.31428571428572,515.25,-59.64999999999998,,
-310100,238.4857142857143,516.0,-59.84999999999998,,
-310253,238.65714285714287,517.55,-60.04999999999998,,
-310502,238.82857142857142,519.1,-60.349999999999966,,
-310643,239.0,520.6500000000001,-60.01666666666663,,
-310722,239.48333333333335,522.2,-59.6833333333333,,
-310751,239.96666666666667,531.26666665,-59.349999999999966,,
-310919,240.45,540.3333333,-59.349999999999966,,
-310987,240.93333333333334,542.124999975,-59.349999999999966,,
-311223,241.41666666666669,543.91666665,-59.74999999999997,,
-311393,241.9,545.708333325,-59.416666666666636,,
-311435,243.51666666666668,547.5,-59.08333333333331,,
-311459,245.13333333333333,557.91666665,-58.74999999999997,,
-311600,246.75,568.3333333,-58.99999999999997,,
-311676,248.36666666666667,565.2466666400001,-59.24999999999997,,
-311893,249.98333333333332,562.1599999800001,-58.14999999999998,,
-312101,251.6,559.07333332,-58.64999999999998,,
-312110,252.32857142857142,555.98666666,-59.14999999999998,,
-312159,253.05714285714285,552.9,-58.99999999999997,,
-312327,253.78571428571428,593.45,-58.849999999999966,,
-312348,254.5142857142857,634.0,-58.699999999999974,,
-312544,255.24285714285713,630.05,-58.54999999999998,,
-312762,255.97142857142856,626.1,-59.04999999999998,,
-312886,256.7,622.1500000000001,-58.88333333333332,,
-312904,256.75,618.2,-58.71666666666665,,
-312973,256.8,612.1,-58.54999999999998,,
-313094,256.85,606.0,-58.39999999999998,,
-313184,256.9,603.925,-58.24999999999997,,
-313395,256.95,601.85,-57.849999999999966,,
-313606,257.0,599.7750000000001,-59.04999999999998,,
-313614,257.05,597.7,-59.09999999999998,,
-313707,257.1,616.51666665,-59.14999999999998,,
-313812,255.62857142857146,635.3333333,-59.199999999999974,,
-313817,254.15714285714287,628.3249999750001,-59.24999999999997,,
-314028,252.6857142857143,621.31666665,-57.64999999999998,,
-314218,251.21428571428572,614.3083333249999,-58.04999999999998,,
-314339,249.74285714285716,607.3,-57.749999999999986,,
-314409,248.27142857142857,576.6444444333333,-57.44999999999999,,
-314500,246.8,545.9888888666667,-57.316666666666656,,
-314522,250.4857142857143,515.3333333,-57.183333333333316,,
-314600,254.17142857142858,502.64070260000005,-57.04999999999998,,
-314778,257.8571428571429,489.94807190000006,-56.44999999999999,,
-314957,261.54285714285714,477.2554412,-58.14999999999998,,
-315077,265.22857142857146,464.5628105,-58.29999999999998,,
-315136,268.9142857142857,462.59742923333334,-58.44999999999999,,
-315199,272.6,460.6320479666667,-58.41666666666665,,
-315280,269.6,458.6666667,-58.383333333333304,,
-315338,266.6,455.150000025,-58.349999999999966,,
-315540,263.6,451.63333335000004,-58.54999999999998,,
-315742,260.6,448.11666667500003,-58.64999999999998,,
-315850,257.6,444.6,-58.84999999999998,,
-315952,254.6,456.40000000000003,-59.04999999999998,,
-315982,251.6,468.2,-59.01666666666665,,
-316059,250.79999999999998,480.0,-58.98333333333332,,
-316162,250.0,480.20371275,-58.94999999999999,,
-316372,249.2,480.4074255,-59.14999999999998,,
-316584,248.39999999999998,480.61113824999995,-58.74999999999997,,
-316669,247.6,480.814851,-58.949999999999974,,
-316796,246.79999999999998,479.9074255,-59.14999999999998,,
-316886,246.0,479.0,-59.34999999999997,,
-316902,245.2,478.7,-59.549999999999976,,
-317008,243.5142857142857,478.4,-59.74999999999997,,
-317244,241.82857142857142,478.1,-59.94999999999999,,
-317480,240.14285714285714,477.8,-60.849999999999966,,
-317510,238.45714285714286,477.5,-60.61666666666664,,
-317714,236.77142857142857,480.0,-60.383333333333304,,
-317716,235.0857142857143,483.54,-60.14999999999998,,
-317879,233.4,487.08,-60.09999999999998,,
-317949,236.20000000000002,490.62,-60.04999999999998,,
-318182,239.0,494.15999999999997,-60.04999999999998,,
-318318,241.8,497.7,-60.04999999999998,,
-318415,244.60000000000002,500.51666665,-60.04999999999998,,
-318521,247.4,503.3333333,-60.04999999999998,,
-318645,250.20000000000002,507.69999997499997,-60.04999999999998,,
-318875,253.0,512.06666665,-59.74999999999997,,
-318966,255.8,516.4333333249999,-59.68333333333331,,
-319073,254.97500000000002,520.8,-59.616666666666646,,
-319105,254.15,524.73333335,-59.54999999999998,,
-319264,253.325,528.6666667,-59.749999999999986,,
-319327,252.5,526.325000025,-59.94999999999999,,
-319549,251.675,523.98333335,-59.14999999999998,,
-319771,250.85,521.6416666749999,-58.849999999999966,,
-319781,250.02499999999998,519.3,-58.82499999999997,,
-319867,249.2,523.81666665,-58.79999999999997,,
-319959,249.77142857142857,528.3333333,-58.77499999999997,,
-319978,250.34285714285713,525.874999975,-58.74999999999997,,
-320185,250.9142857142857,523.41666665,-58.849999999999966,,
-320393,251.48571428571427,520.958333325,-57.849999999999966,,
-320455,252.05714285714285,518.5,-58.29999999999997,,
-320590,252.6285714285714,525.58333335,-58.74999999999997,,
-320626,253.2,532.6666667,-58.449999999999974,,
-320788,253.77142857142857,536.6103007666667,-58.14999999999998,,
-320986,254.34285714285713,540.5539348333333,-58.24999999999997,,
-321113,254.9142857142857,544.4975689,-58.14999999999998,,
-321179,255.48571428571427,550.5821178,-58.04999999999998,,
-321278,256.0571428571428,556.6666667,-57.89999999999998,,
-321373,256.62857142857143,565.625000025,-57.74999999999997,,
-321433,257.2,574.58333335,-57.74999999999997,,
-321567,257.65714285714284,583.541666675,-57.74999999999997,,
-321722,258.1142857142857,592.5,-57.49999999999997,,
-321750,258.57142857142856,580.25,-57.24999999999997,,
-321862,259.0285714285714,568.0,-57.34999999999998,,
-321933,259.48571428571427,571.05,-57.44999999999999,,
-322117,259.9428571428571,574.1,-57.74999999999997,,
-322216,260.4,577.1500000000001,-57.549999999999976,,
-322290,260.39,580.2,-57.34999999999997,,
-322297,260.38,584.93333335,-57.14999999999998,,
-322459,260.37,589.6666667,-57.09999999999998,,
-322477,260.36,595.3000000249999,-57.04999999999998,,
-322658,260.35,600.93333335,-56.849999999999966,,
-322832,260.34,606.5666666750001,-56.64999999999998,,
-322891,260.33,612.2,-56.99999999999997,,
-323006,260.32,614.76666665,-57.349999999999966,,
-323046,260.31,617.3333333,-57.01666666666663,,
-323057,260.3,619.524999975,-56.6833333333333,,
-323180,260.325,621.71666665,-56.349999999999966,,
-323346,260.35,623.9083333250001,-56.74999999999997,,
-323467,260.375,626.1,-56.49999999999997,,
-323512,260.4,635.21666665,-56.24999999999997,,
-323604,260.425,644.3333333,-56.04999999999997,,
-323678,260.45,642.1066666400001,-55.849999999999966,,
-323836,260.475,639.8799999800001,-55.849999999999966,,
-323873,260.5,637.65333332,-55.99999999999997,,
-323995,261.1333333333333,635.42666666,-56.14999999999998,,
-323999,261.76666666666665,633.2,-56.28333333333331,,
-324147,262.4,634.6666667,-56.41666666666665,,
-324154,263.0333333333333,628.750000025,-56.54999999999998,,
-324316,263.6666666666667,622.83333335,-56.14999999999998,,
-324478,264.3,616.916666675,-56.24999999999997,,
-324536,264.93333333333334,611.0,-56.14999999999998,,
-324640,265.56666666666666,618.7777777666666,-56.04999999999998,,
-324641,266.2,626.5555555333334,-55.94999999999998,,
-324673,265.9555555555555,634.3333333,-55.84999999999997,,
-324796,265.7111111111111,637.6555555333333,-55.74999999999997,,
-324952,265.46666666666664,640.9777777666667,-55.849999999999966,,
-325076,265.22222222222223,644.3,-55.699999999999974,,
-325108,264.97777777777776,649.15,-55.54999999999998,,
-325219,264.73333333333335,654.0,-55.34999999999998,,
-325255,264.4888888888889,651.6,-55.14999999999998,,
-325402,264.24444444444447,649.2,-55.24999999999997,,
-325485,264.0,646.8,-54.949999999999974,,
-325550,264.23333333333335,644.4,-54.64999999999998,,
-325613,264.4666666666667,642.0,-54.99999999999997,,
-325694,264.7,652.0,-55.349999999999966,,
-325750,264.93333333333334,662.0,-55.349999999999966,,
-325838,265.1666666666667,660.85,-55.349999999999966,,
-325983,265.40000000000003,659.7,-55.54999999999998,,
-326129,265.6333333333333,658.55,-55.349999999999966,,
-326131,265.8666666666667,657.4,-55.21666666666664,,
-326136,266.1,659.3333333333333,-55.083333333333314,,
-326275,266.7666666666667,661.2666666666667,-54.94999999999999,,
-326421,267.43333333333334,663.2,-55.44999999999999,,
-326567,268.1,665.1333333333333,-55.44999999999999,,
-326713,268.7666666666667,667.0666666666666,-55.14999999999998,,
-326792,269.43333333333334,669.0,-55.24999999999998,,
-326820,270.1,662.34,-55.34999999999999,,
-326860,270.32500000000005,655.6800000000001,-55.44999999999999,,
-327002,270.55,649.02,-55.14999999999998,,
-327144,270.775,642.36,-54.64999999999998,,
-327229,271.0,635.7,-54.49999999999997,,
-327286,271.225,646.68333335,-54.349999999999966,,
-327375,271.45,657.6666667,-54.74999999999997,,
-327423,271.67499999999995,654.73333336,-55.14999999999998,,
-327464,271.9,651.80000002,-54.99999999999997,,
-327561,272.35714285714283,648.86666668,-54.849999999999966,,
-327699,272.8142857142857,645.93333334,-55.14999999999998,,
-327777,273.27142857142854,643.0,-55.09999999999998,,
-327840,273.72857142857146,653.16666665,-55.04999999999998,,
-327919,274.1857142857143,663.3333333,-55.14999999999998,,
-327982,274.64285714285717,654.8466666400001,-55.24999999999997,,
-328103,275.1,646.35999998,-54.84999999999998,,
-328124,274.4266666666667,637.87333332,-54.44999999999999,,
-328258,273.75333333333333,629.38666666,-54.54999999999998,,
-328291,273.08000000000004,620.9,-54.64999999999998,,
-328393,272.4066666666667,628.95,-54.74999999999997,,
-328430,271.73333333333335,637.0,-54.79999999999997,,
-328528,271.06,629.7666666666667,-54.849999999999966,,
-328672,270.38666666666666,622.5333333333333,-55.44999999999999,,
-328804,269.71333333333337,615.3,-55.54999999999998,,
-328816,269.04,626.31666665,-55.64999999999998,,
-328950,268.3666666666667,637.3333333,-55.34999999999998,,
-328960,267.6933333333333,637.0999999750001,-55.04999999999998,,
-329104,267.02,636.8666666500001,-55.74999999999997,,
-329248,266.3466666666667,636.633333325,-55.349999999999966,,
-329338,265.67333333333335,636.4,-55.24999999999997,,
-329343,265.0,640.7111111,-55.14999999999998,,
-329392,265.67,645.0222222,-55.04999999999998,,
-329475,266.34,649.3333333,-55.199999999999974,,
-329532,267.01,655.174999975,-55.349999999999966,,
-329673,267.68,661.01666665,-54.94999999999999,,
-329814,268.35,666.8583333250001,-54.94999999999999,,
-329832,269.02,672.7,-54.89999999999998,,
-329950,269.69,688.9,-54.849999999999966,,
-330087,270.36,705.1,-54.74999999999997,,
-330090,271.03,721.3,-54.97499999999997,,
-330194,271.7,723.65,-55.199999999999974,,
-330198,271.8,726.0,-55.424999999999976,,
-330224,271.9,730.0,-55.64999999999998,,
-330367,272.0,734.0,-55.04999999999998,,
-330506,272.1,738.0,-55.249999999999986,,
-330510,272.2,757.16666665,-55.44999999999999,,
-330625,272.3,776.3333333,-55.39999999999998,,
-330653,272.40000000000003,781.799999975,-55.349999999999966,,
-330801,272.5,787.26666665,-56.04999999999998,,
-330848,272.6,792.7333333250001,-55.98333333333331,,
-330925,272.65555555555557,798.2,-55.916666666666636,,
-330949,272.7111111111111,797.6,-55.849999999999966,,
-331038,272.7666666666667,797.0,-55.849999999999966,,
-331098,272.82222222222225,731.0666666666667,-55.849999999999966,,
-331243,272.8777777777778,665.1333333333333,-55.44999999999999,,
-331333,272.93333333333334,599.2,-55.44999999999999,,
-331389,272.98888888888894,596.85,-55.44999999999999,,
-331535,273.0444444444445,594.5,-54.349999999999966,,
-331550,273.1,592.15,-54.316666666666634,,
-331554,274.42857142857144,589.8,-54.2833333333333,,
-331667,275.75714285714287,596.8,-54.24999999999997,,
-331768,277.0857142857143,603.8,-54.59999999999998,,
-331799,278.4142857142857,605.56666665,-54.94999999999999,,
-331888,279.74285714285713,607.3333333,-54.29999999999998,,
-331931,281.07142857142856,612.06666664,-53.64999999999998,,
-332047,282.4,616.79999998,-53.84999999999998,,
-332052,283.51666666666665,621.53333332,-54.04999999999998,,
-332173,284.6333333333333,626.26666666,-53.24999999999997,,
-332193,285.75,631.0,-53.199999999999974,,
-332294,286.8666666666667,641.5,-53.14999999999998,,
-332336,287.98333333333335,652.0,-53.016666666666644,,
-332399,289.1,640.1166666666667,-52.883333333333304,,
-332405,288.8666666666667,628.2333333333333,-52.74999999999997,,
-332516,288.6333333333333,616.35,-52.24999999999997,,
-332593,288.4,604.4666666666667,-52.59999999999998,,
-332628,289.67499999999995,592.5833333333334,-52.94999999999999,,
-332687,290.95,580.7,-52.94999999999999,,
-332739,292.225,588.85,-52.94999999999999,,
-332827,293.5,597.0,-52.59999999999998,,
-332850,294.775,592.4333333333334,-52.24999999999997,,
-332962,296.05,587.8666666666667,-52.24999999999997,,
-333065,297.32500000000005,583.3,-51.94999999999999,,
-333152,298.6,578.7333333333333,-51.79999999999998,,
-333169,296.32222222222225,574.1666666666667,-51.64999999999998,,
-333212,294.0444444444445,569.6,-51.84999999999998,,
-333273,291.7666666666667,567.8,-52.04999999999998,,
-333360,289.48888888888894,566.0,-52.29999999999998,,
-333380,287.2111111111111,561.1666666666666,-52.54999999999998,,
-333487,284.93333333333334,556.3333333333334,-52.44999999999999,,
-333594,282.65555555555557,551.5,-52.54999999999998,,
-333700,280.3777777777778,546.6666666666666,-52.64999999999998,,
-333757,278.1,541.8333333333334,-52.28333333333331,,
-333798,278.9555555555556,537.0,-51.91666666666665,,
-333807,279.81111111111113,535.0,-51.54999999999998,,
-333914,280.6666666666667,533.0,-51.54999999999998,,
-333995,281.52222222222224,531.0,-51.89999999999998,,
-334018,282.3777777777778,526.0285714285715,-52.24999999999997,,
-334122,283.23333333333335,521.0571428571428,-52.24999999999997,,
-334227,284.0888888888889,516.0857142857143,-52.849999999999966,,
-334336,284.94444444444446,511.1142857142857,-52.349999999999966,,
-334427,285.8,506.1428571428571,-52.349999999999966,,
-334446,284.90000000000003,501.1714285714286,-52.349999999999966,,
-334493,284.0,496.2,-52.74999999999997,,
-334556,283.1,498.8,-53.14999999999998,,
-334675,282.20000000000005,501.4,-53.849999999999966,,
-334702,281.3,504.0,-53.599999999999966,,
-334794,280.40000000000003,500.9666666666667,-53.349999999999966,,
-334914,279.5,497.93333333333334,-53.74999999999997,,
-334917,278.6,494.9,-53.64999999999998,,
-335039,277.58750000000003,491.8666666666667,-53.54999999999998,,
-335164,276.57500000000005,488.83333333333337,-54.54999999999998,,
-335237,275.5625,485.8,-54.29999999999998,,
-335290,274.55,485.8666666666667,-54.04999999999998,,
-335427,273.5375,485.93333333333334,-55.14999999999998,,
-335464,272.525,486.0,-55.24999999999997,,
-335564,271.5125,480.4166666666667,-55.349999999999966,,
-335566,270.5,474.8333333333333,-55.39999999999998,,
-335701,267.54,469.25,-55.44999999999999,,
-335850,264.58,463.6666666666667,-55.94999999999999,,
-336000,261.62,458.0833333333333,-55.94999999999999,,
-336150,258.65999999999997,452.5,-56.74999999999997,,
-336263,255.7,450.625,-56.89999999999998,,
-336316,253.975,448.75,-57.04999999999998,,
-336482,252.25,446.875,-56.94999999999999,,
-336615,250.525,445.0,-57.09999999999998,,
-336648,248.8,444.95,-57.24999999999997,,
-336657,247.075,444.9,-57.39999999999998,,
-336825,245.35,449.79999999999995,-57.54999999999998,,
-337002,243.625,454.7,-57.74999999999997,,
-337041,241.9,459.6,-57.74999999999997,,
-337172,241.6125,464.5,-57.74999999999997,,
-337179,241.325,462.8888889,-57.74999999999997,,
-337364,241.0375,461.2777778,-57.849999999999966,,
-337446,240.75,459.6666667,-58.04999999999997,,
-337549,240.4625,457.93888891666666,-58.24999999999997,,
-337734,240.175,456.21111113333336,-58.74999999999997,,
-337937,239.8875,454.48333335,-58.849999999999966,,
-338033,239.6,452.75555556666666,-59.099999999999966,,
-338141,238.7,451.02777778333336,-59.349999999999966,,
-338259,237.79999999999998,449.3,-59.599999999999966,,
-338345,236.89999999999998,445.8666666666667,-59.849999999999966,,
-338573,236.0,442.43333333333334,-60.44999999999999,,
-338576,235.1,439.0,-60.38333333333332,,
-338785,234.2,431.73333333333335,-60.31666666666664,,
-338801,235.64545454545453,424.46666666666664,-60.24999999999997,,
-339030,237.0909090909091,417.2,-60.64999999999998,,
-339278,238.53636363636363,409.93333333333334,-60.94999999999999,,
-339526,239.98181818181817,402.66666666666663,-61.44999999999999,,
-339541,241.4272727272727,395.4,-61.499999999999986,,
-339774,242.87272727272727,394.53333335,-61.54999999999998,,
-339890,244.3181818181818,393.6666667,-61.749999999999986,,
-340046,245.76363636363635,389.01333336,-61.94999999999999,,
-340318,247.2090909090909,384.36000002,-62.349999999999966,,
-340590,248.65454545454546,379.70666668,-62.94999999999999,,
-340841,250.1,375.05333334,-63.24999999999998,,
-340886,243.04285714285714,370.4,-63.549999999999976,,
-340910,235.98571428571427,368.8666666666667,-63.849999999999966,,
