Year,CO2(ppmv),CH4,Anomaly,Irish Anomaly
-534228,199.8,,,
-534475,,,-6.349999999999994,
-535078,,,-6.650000000000006,
-535287,,496.6666667,,
-535384,199.4,,,
-535681,,,-6.150000000000006,
-535778,,467.3333333,,
-536253,,,-6.150000000000006,
-536460,,448.0,,
-536490,205.0,,,
-536826,,,-5.550000000000011,
-536984,,415.3333333,,
-537399,,,-5.849999999999994,
-537563,206.4,,,
-537668,,399.6,,
-537952,,,-5.650000000000006,
-538506,,,-5.75,
-538633,212.9,,,
-538845,,391.0,,
-539060,,,-5.650000000000006,
-539612,,,-5.550000000000011,
-539703,211.2,,,
-540029,,408.0,,
-540165,,,-6.449999999999989,
-540718,,,-6.650000000000006,
-540790,205.0,,,
-541241,,404.6666667,,
-541308,,,-6.449999999999989,
-541894,203.6,,,
-541899,,,-6.349999999999994,
-542398,,426.5,,
-542490,,,-6.349999999999994,
-542935,208.1,,,
-543058,,,-6.349999999999994,
-543499,,418.3333333,,
-543626,,,-6.25,
-543914,210.3,,,
-544194,,,-6.050000000000011,
-544707,,408.6666667,,
-544731,,,-6.150000000000006,
-544880,209.6,,,
-545268,,,-6.349999999999994,
-545583,,390.0,,
-545806,,,-6.650000000000006,
-545856,209.7,,,
-546331,,,-6.650000000000006,
-546586,,433.5,,
-546820,204.6,,,
-546856,,,-6.849999999999994,
-547381,,,-6.949999999999989,
-547504,,456.3333333,,
-547770,202.5,,,
-547854,,,-6.75,
-548280,208.8,,,
-548327,,,-5.849999999999994,
-548353,,472.0,,
-548632,213.6,,,
-548800,,,-5.75,
-549146,,477.3333333,,
-549225,,,-5.949999999999989,
-549431,215.2,,,
-549650,,,-5.949999999999989,
-549988,,490.8,,
-550076,,,-5.650000000000006,
-550161,219.9,,,
-550369,,443.0,,
-550454,,,-4.949999999999989,
-550729,,431.3333333,,
-550731,221.7,,,
-550832,,,-4.449999999999989,
-551070,222.3,,,
-551211,,,-4.75,
-551295,226.3,,,
-551369,,471.3333333,,
-551586,,,-5.349999999999994,
-551669,222.1,,,
-551858,220.3,,,
-551961,,,-5.349999999999994,
-552016,,500.6666667,,
-552337,,,-6.050000000000011,
-552529,223.6,,,
-552629,,519.4,,
-552712,,,-5.25,
-553087,,,-5.349999999999994,
-553172,,557.3333333,,
-553208,224.3,,,
-553462,,,-4.449999999999989,
-553664,,577.6666667,,
-553780,,,-4.150000000000006,
-553892,226.7,,,
-554098,,,-3.6500000000000057,
-554168,,575.3333333,,
-554417,,,-3.6500000000000057,
-554457,233.9,,,
-554695,,,-2.8499999999999943,
-554777,,530.6666667,,
-554973,241.0,,-2.4499999999999886,
-555222,,495.6666667,,
-555248,243.0,,,
-555252,,,-1.9499999999999886,
-555435,249.1,,,
-555506,,,-2.25,
-555707,244.0,,,
-555723,,442.6666667,,
-555760,,,-2.4499999999999886,
-555888,250.5,,,
-556015,,,-3.5500000000000114,
-556204,245.6,,,
-556227,,442.6666667,,
-556289,,,-3.25,
-556356,240.4,,,
-556563,,,-3.4499999999999886,
-556745,,467.9,,
-556827,238.1,,,
-556837,,,-4.150000000000006,
-557114,,,-3.8499999999999943,
-557289,,492.3333333,,
-557366,234.5,,,
-557391,,,-4.349999999999994,
-557668,,,-4.349999999999994,
-557686,229.7,,,
-557811,,501.3333333,,
-557922,230.2,,,
-557947,,,-4.949999999999989,
-558227,,,-5.050000000000011,
-558291,,515.6666667,,
-558486,230.3,,,
-558500,,510.6666667,,
-558507,,,-5.949999999999989,
-558796,,,-5.75,
-558972,,464.3333333,,
-559015,228.3,,,
-559085,,,-5.25,
-559374,,,-4.550000000000011,
-559452,,483.6666667,,
-559500,231.6,,,
-559630,,,-4.650000000000006,
-559692,,486.0,,
-559887,,,-4.449999999999989,
-559938,231.9,,,
-560137,,497.0,,
-560144,,,-4.349999999999994,
-560360,234.6,,,
-560388,,,-4.349999999999994,
-560549,,494.6,,
-560632,,,-3.9499999999999886,
-560705,234.1,,,
-560877,,,-3.8499999999999943,
-560968,,532.3333333,,
-561109,,,-4.050000000000011,
-561184,240.1,,,
-561341,,,-3.4499999999999886,
-561393,,528.6666667,,
-561573,,,-3.4499999999999886,
-561585,242.3,,,
-561780,,554.0,,
-561791,,,-3.1500000000000057,
-561977,245.7,,,
-562009,,,-3.1500000000000057,
-562184,,549.5,,
-562228,,,-2.8499999999999943,
-562360,245.8,,,
-562434,,,-2.8499999999999943,
-562571,,579.0,,
-562640,,,-2.5500000000000114,
-562774,247.6,,,
-562847,,,-2.75,
-562958,,581.3333333,,
-563046,,,-2.3499999999999943,
-563184,251.4,,,
-563245,,,-2.4499999999999886,
-563335,,589.3333333,,
-563445,,,-2.1500000000000057,
-563588,252.4,,,
-563634,,,-2.25,
-563734,,576.5,,
-563824,,,-1.75,
-563945,252.6,,,
-564014,,,-1.25,
-564107,,627.0,,
-564194,,,-1.6500000000000057,
-564295,251.4,,,
-564374,,,-1.6500000000000057,
-564501,,618.0,,
-564554,,,-1.8499999999999943,
-564638,253.7,,,
-564735,,,-1.8499999999999943,
-564888,,626.0,,
-564917,,,-1.6500000000000057,
-564968,254.3,,,
-565099,,,-1.25,
-565268,,620.0,,
-565274,,,-1.4499999999999886,
-565289,253.9,,,
-565449,,,-1.4499999999999886,
-565598,254.5,,,
-565624,,,-1.5500000000000114,
-565642,,603.3333333,,
-565800,,,-1.4499999999999886,
-565934,253.2,,,
-565976,,,-1.6500000000000057,
-566037,,615.0,,
-566153,,,-1.25,
-566254,253.9,,,
-566323,,,-1.4499999999999886,
-566429,,613.0,,
-566494,,,-1.0500000000000114,
-566584,252.8,,,
-566665,,,-0.8499999999999943,
-566820,,588.5,,
-566834,,,-1.3499999999999943,
-566980,253.0,,,
-567003,,,-1.5500000000000114,
-567173,,,-1.0500000000000114,
-567208,,590.0,,
-567337,,,-1.1500000000000057,
-567364,250.2,,,
-567502,,,-1.0500000000000114,
-567598,,589.0,,
-567667,,,-1.25,
-567733,251.3,,,
-567833,,,-1.1500000000000057,
-567997,,587.6666667,,
-567999,,,-1.4499999999999886,
-568117,250.0,,,
-568166,,,-1.1500000000000057,
-568330,,,-0.75,
-568418,,579.8,,
-568494,,,-1.1500000000000057,
-568513,251.3,,,
-568658,,,-1.0500000000000114,
-568816,,597.0,,
-568823,,,-1.25,
-568912,251.8,,,
-568988,,,-1.1500000000000057,
-569154,,,-1.1500000000000057,
-569228,,594.0,,
-569311,251.8,,,
-569322,,,-1.25,
-569490,,,-1.1500000000000057,
-569652,,610.3333333,,
-569659,,,-1.0500000000000114,
-569683,249.6,,,
-569827,,,-1.1500000000000057,
-569995,,,-1.0500000000000114,
-570024,251.6,,,
-570050,,603.8,,
-570163,,,-1.0500000000000114,
-570334,,,-1.0500000000000114,
-570365,250.3,,,
-570475,,614.0,,
-570505,,,-1.3499999999999943,
-570676,,,-1.1500000000000057,
-570719,246.31,,,
-570854,,,-1.4499999999999886,
-570899,,612.0,,
-571032,,,-1.4499999999999886,
-571103,247.66,,,
-571211,,,-1.0500000000000114,
-571311,,613.3333333,,
-571389,,,-1.1500000000000057,
-571525,249.19,,,
-571567,,,-0.9499999999999886,
-571746,,,-1.75,
-571749,,598.4,,
-571933,,,-1.25,
-571963,248.72,,,
-572120,,,-0.9499999999999886,
-572197,,619.5,,
-572307,,,-0.8499999999999943,
-572414,251.77,,,
-572494,,,-1.3499999999999943,
-572646,,605.0,,
-572681,,,-0.8499999999999943,
-572856,251.86,,,
-572869,,,-0.9499999999999886,
-573058,,,-0.75,
-573097,,600.0,,
-573248,,,-0.75,
-573283,252.08,,,
-573438,,,-0.9499999999999886,
-573572,,580.5,,
-573633,,,-0.5500000000000114,
-573704,248.86,,,
-573828,,,-0.75,
-574024,,,-1.0500000000000114,
-574039,,589.3333333,,
-574162,252.54,,,
-574237,,,-1.25,
-574451,,,-1.3499999999999943,
-574552,,584.0,,
-574649,252.9,,,
-574665,,,-1.3499999999999943,
-574892,,,-1.4499999999999886,
-575051,,596.6666667,,
-575120,,,-1.4499999999999886,
-575165,251.3,,,
-575348,,,-1.3499999999999943,
-575582,,578.9,,
-575585,,,-1.3499999999999943,
-575703,251.34,,,
-575823,,,-1.75,
-576061,,,-1.0500000000000114,
-576100,,602.0,,
-576246,251.08,,,
-576299,,,-0.9499999999999886,
-576537,,,-1.1500000000000057,
-576641,,601.6666667,,
-576776,,,-0.75,
-576792,249.06,,,
-577014,,,-0.25,
-577199,,618.3333333,,
-577252,,,-0.44999999999998863,
-577330,252.92,,,
-577491,,,-0.44999999999998863,
-577737,,,-0.3499999999999943,
-577787,,608.7,,
-577883,251.47,,,
-577983,,,-0.44999999999998863,
-578004,,520.6666667,,
-578229,,,-0.3499999999999943,
-578260,244.14,,,
-578373,,505.0,,
-578451,243.81,,,
-578492,,,-0.6500000000000057,
-578756,,,-1.1500000000000057,
-578864,236.17,,,
-579020,,,-2.1500000000000057,
-579114,,484.3333333,,
-579168,230.26,,,
-579338,,,-1.9499999999999886,
-579596,225.21,,,
-579656,,,-2.5500000000000114,
-579975,,,-3.1500000000000057,
-579978,219.41,,,
-580024,,488.3333333,,
-580349,,,-3.25,
-580504,215.45,,,
-580723,,,-3.8499999999999943,
-580886,209.88,,,
-580955,,482.4,,
-581098,,,-4.75,
-581566,,,-5.150000000000006,
-581624,206.68,,,
-582008,210.64,,,
-582034,,,-5.75,
-582503,,,-5.949999999999989,
-583010,,,-4.949999999999989,
-583517,,,-4.849999999999994,
-584025,,,-5.25,
-584416,,470.3333333,,
-584562,,,-4.550000000000011,
-584770,223.96,,,
-585099,,,-5.849999999999994,
-585221,225.99,,,
-585595,,451.2,,
-585636,,,-5.650000000000006,
-585938,234.4,,,
-586194,,,-5.25,
-586329,238.78,,,
-586664,,468.0,,
-586752,,,-4.349999999999994,
-586990,246.35,,,
-587311,,,-3.75,
-587475,250.2,,,
-587805,,,-3.4499999999999886,
-587885,,480.3333333,,
-588090,248.1,,,
-588299,,,-2.6500000000000057,
-588430,,428.3333333,,
-588538,243.56,,,
-588794,,,-2.6500000000000057,
-589069,237.38,,,
-589337,,,-4.050000000000011,
-589880,,,-4.849999999999994,
-590203,,483.0,,
-590423,,,-4.650000000000006,
-590433,225.68,,,
-590835,229.39,,,
-591020,,,-3.9499999999999886,
-591387,,509.6666667,,
-591611,233.16,,,
-591617,,,-3.9499999999999886,
-592096,238.15,,,
-592215,,,-3.3499999999999943,
-592512,,538.6666667,,
-592786,,,-3.5500000000000114,
-592913,237.98,,,
-593158,,463.0,,
-593357,,,-2.9499999999999886,
-593486,232.92,,,
-593929,,,-3.3499999999999943,
-593950,,448.3333333,,
-594271,221.22,,,
-594579,,,-4.25,
-594841,216.44,,,
-595229,,,-4.949999999999989,
-595323,,465.0,,
-595853,216.27,,,
-595879,,,-5.949999999999989,
-595983,,495.6666667,,
-596379,219.02,,,
-596644,,,-5.25,
-596845,,544.0,,
-597268,225.97,,,
-597409,,,-4.550000000000011,
-597864,229.38,,,
-598175,,,-4.449999999999989,
-598280,,534.3333333,,
-598877,,,-4.449999999999989,
-599305,232.45,,,
-599579,,,-3.3499999999999943,
-599695,,542.3333333,,
-600282,,,-3.75,
-600650,237.86,,,
-600977,,,-3.9499999999999886,
-601116,,525.9,,
-601673,,,-3.75,
-601999,239.14,,,
-602369,,,-3.75,
-602511,,503.0,,
-603052,,,-3.4499999999999886,
-603353,244.53,,,
-603735,,,-3.0500000000000114,
-603906,,532.6666667,,
-604419,,,-3.0500000000000114,
-604675,248.48,,,
-605066,,,-2.9499999999999886,
-605204,,537.6666667,,
-605714,,,-2.0500000000000114,
-606029,254.58,,,
-606362,,,-1.75,
-606475,,577.9,,
-606941,,576.6666667,,
-606961,,,-1.6500000000000057,
-607297,259.22,,,
-607561,,,-1.3499999999999943,
-607636,,582.6666667,,
-608161,,,-1.0500000000000114,
-608479,257.74,,,
-608727,,,-0.75,
-608838,,592.6666667,,
-609294,,,-0.5500000000000114,
-609601,257.82,,,
-609650,259.68,,,
-609861,,,-1.0500000000000114,
-610005,,619.6666667,,
-610449,,,-0.8499999999999943,
-610811,258.14,,,
-611037,,,-0.9499999999999886,
-611220,,600.7,,
-611625,,,-0.3499999999999943,
-611992,256.19,,,
-612197,,,-0.5500000000000114,
-612402,,620.3333333,,
-612769,,,-0.5500000000000114,
-613190,252.75,,,
-613342,,,-0.75,
-613630,,617.0,,
-613935,,,-0.44999999999998863,
-614349,252.9,,,
-614406,252.73,,,
-614528,,,-0.75,
-615003,,611.0,,
-615121,,,-0.8499999999999943,
-615659,252.64,,,
-615762,,,-1.3499999999999943,
-616396,,603.8,,
-616403,,,-1.6500000000000057,
-617003,248.29,,,
-617044,,,-1.1500000000000057,
-617689,,,-1.5500000000000114,
-617730,,602.3333333,,
-618333,245.89,,,
-618335,,,-0.9499999999999886,
-618981,,,-1.25,
-619097,,609.3333333,,
-619636,,,-1.1500000000000057,
-619701,243.53,,,
-619746,,626.6666667,,
-620291,,,-1.25,
-620626,,660.6666667,,
-620946,,,-1.6500000000000057,
-621000,243.89,,,
-621104,239.19,,,
-621230,,618.3333333,,
-621650,,,-1.9499999999999886,
-622066,,571.7,,
-622354,,,-1.75,
-622546,237.93,,,
-622646,,572.6666667,,
-623059,,,-1.75,
-623447,235.02,,,
-623521,,478.3333333,,
-623768,,,-1.1500000000000057,
-624069,,474.0,,
-624097,228.51,,,
-624478,,,-2.1500000000000057,
-625019,215.71,,,
-625076,,386.3333333,,
-625188,,,-3.3499999999999943,
-625880,205.76,,,
-626142,,,-4.449999999999989,
-627097,,,-6.050000000000011,
-627140,,355.6666667,,
-627189,199.52,,,
-627819,205.27,,,
-627916,200.78,,,
-628052,,,-7.349999999999994,
-629415,,,-7.650000000000006,
-629576,200.46,,,
-629795,,376.4,,
-630406,196.5,,,
-630778,,,-7.75,
-632127,193.1,,,
-632142,,,-7.050000000000011,
-632346,,360.6666667,,
-632931,195.95,,,
-633059,194.86,,,
-633485,,,-7.75,
-634571,194.0,,,
-634829,,,-7.75,
-634926,,373.3333333,,
-635764,195.33,,,
-636173,,,-7.25,
-637468,188.85,,,
-637493,,,-7.550000000000011,
-637648,,373.0,,
-638422,190.18,,,
-638813,,,-7.75,
-640124,191.38,,,
-640134,,,-7.75,
-640488,,369.4,,
-640906,191.56,,,
-641233,,386.3333333,,
-641333,,,-6.949999999999989,
-642350,195.31,,,
-642524,,428.6666667,,
-642533,,,-6.050000000000011,
-643200,195.82,,,
-643733,,,-6.25,
-644426,189.89,,,
-644705,,428.6666667,,
-644758,,,-6.349999999999994,
-645304,191.85,,,
-645783,,,-6.349999999999994,
-646662,193.48,,,
-646808,,,-5.949999999999989,
-646941,,425.6666667,,
-647241,196.17,,,
-647731,,,-5.75,
-648398,189.25,,,
-648654,,,-6.349999999999994,
-648727,,414.4,,
-648997,193.44,,,
-649578,,,-6.150000000000006,
-650154,187.27,,,
-650501,,,-6.550000000000011,
-650704,,409.0,,
-650758,186.79,,,
-651424,,,-6.650000000000006,
-651780,192.87,,,
-652347,,,-6.150000000000006,
-652488,194.82,,,
-652530,,396.6666667,,
-653179,,,-5.550000000000011,
-653574,200.0,,,
-654011,,,-5.349999999999994,
-654141,,414.0,,
-654182,200.35,,,
-654843,,,-5.650000000000006,
-654857,,398.3333333,,
-655231,192.93,,,
-655692,,,-6.349999999999994,
-655704,189.23,,,
-655772,190.88,,,
-655794,,343.5,,
-656542,,,-6.849999999999994,
-656814,184.1,,,
-657343,187.38,,,
-657392,,,-6.849999999999994,
-657454,,359.25,,
-657461,185.68,,,
-658273,,,-7.449999999999989,
-658513,188.43,,,
-659084,,401.6666667,,
-659155,,,-7.150000000000006,
-659168,193.97,,,
-659265,191.59,,,
-660037,,,-6.25,
-660332,189.69,,,
-660574,,384.3333333,,
-660846,193.91,,,
-660852,,,-6.650000000000006,
-660927,190.86,,,
-661668,,,-7.25,
-661987,191.02,,,
-662083,,413.6,,
-662370,192.55,,,
-662458,187.77,,,
-662484,,,-7.75,
-663354,,,-7.849999999999994,
-663371,180.17,,,
-663886,180.54,,,
-664224,,,-7.849999999999994,
-664267,,376.0,,
-664803,174.77,,,
-665029,,374.3333333,,
-665095,,,-7.75,
-665459,173.71,,,
-665639,,364.5,,
-665883,,,-7.150000000000006,
-666375,,385.0,,
-666465,177.71,,,
-666671,,,-6.349999999999994,
-666842,,390.2,,
-666965,180.67,,,
-667459,,,-5.550000000000011,
-667679,,396.3,,
-667869,187.66,,,
-668140,,,-5.949999999999989,
-668346,191.51,,,
-668821,,,-5.75,
-668964,,489.3333333,,
-669049,,483.0,,
-669120,194.88,,,
-669275,,439.3,,
-669502,,,-6.550000000000011,
-669507,196.83,,,
-669973,,462.3333333,,
-670200,194.79,,,
-670228,,,-6.650000000000006,
-670381,,471.1,,
-670811,197.13,,,
-670955,,,-6.849999999999994,
-671112,,529.0,,
-671487,,512.45,,
-671682,,,-6.550000000000011,
-671746,201.12,,,
-672163,,562.4,,
-672279,204.67,,,
-672362,,,-6.349999999999994,
-672458,,564.0,,
-673043,,,-6.25,
-673078,211.69,,,
-673159,,554.3333333,,
-673456,216.12,,,
-673589,,551.48,,
-673724,,,-5.550000000000011,
-674206,,536.0,,
-674300,,,-5.550000000000011,
-674580,222.57,,,
-674597,,454.6,,
-674876,,,-4.650000000000006,
-675022,,466.0,,
-675202,219.96,,,
-675341,,463.5,,
-675453,,,-4.75,
-675650,216.59,,,
-675913,,491.1,,
-676016,,,-5.349999999999994,
-676236,,495.4,,
-676378,218.21,,,
-676579,,,-6.150000000000006,
-676791,220.09,,,
-676882,,494.0,,
-677142,,,-5.75,
-677148,,500.3333333,,
-677246,,543.9,,
-677505,229.16,,,
-677657,,,-4.949999999999989,
-677785,232.7,459.6666667,,
-678160,,445.7,,
-678173,,,-3.75,
-678362,233.61,,,
-678606,,465.6666667,,
-678677,233.11,,,
-678689,,,-4.349999999999994,
-678896,,489.5,,
-679206,,,-4.949999999999989,
-679275,225.81,,,
-679466,,481.5,,
-679719,227.9,,,
-679724,,,-5.449999999999989,
-679822,,485.6,,
-680242,,,-6.050000000000011,
-680393,221.31,,,
-680439,,505.3333333,,
-680702,,523.0,,
-680776,,543.06,,
-680790,219.14,,,
-680803,,,-6.349999999999994,
-681309,,494.0,,
-681365,,,-6.050000000000011,
-681507,220.24,,,
-681617,,498.1,,
-681878,222.7,,,
-681927,,,-5.650000000000006,
-682104,,498.6666667,,
-682427,,,-4.75,
-682435,,504.3,,
-682473,225.64,,,
-682808,224.36,,,
-682911,,519.6,,
-682927,,,-4.349999999999994,
-683344,221.82,,,
-683428,,,-4.550000000000011,
-683729,220.62,,,
-683749,,507.6666667,,
-683911,,,-4.650000000000006,
-683975,,513.7,,
-684319,220.63,,,
-684394,,,-4.449999999999989,
-684441,,521.0,,
-684631,222.62,,,
-684737,,522.5,,
-684877,,,-4.050000000000011,
-685204,222.7,,,
-685327,,,-4.050000000000011,
-685473,,537.6,,
-685495,222.97,,,
-685777,,,-3.75,
-685935,,529.3,,
-686050,226.73,,,
-686203,,527.3,,
-686228,,,-3.6500000000000057,
-686350,227.65,,,
-686634,,537.6666667,,
-686657,,,-3.75,
-686859,227.64,,,
-686898,,541.5,,
-687086,,,-3.3499999999999943,
-687207,230.67,,,
-687345,,556.6666667,,
-687516,,,-3.3499999999999943,
-687608,,540.0,,
-687743,232.07,,,
-687926,,,-3.4499999999999886,
-688001,232.27,,,
-688033,,555.3333333,,
-688329,,548.9,,
-688337,,,-2.9499999999999886,
-688524,235.8,,,
-688748,,,-2.9499999999999886,
-688756,,561.0,,
-688786,236.45,,,
-689144,,,-2.9499999999999886,
-689271,239.29,,,
-689416,,584.3333333,,
-689517,238.42,,,
-689541,,,-2.9499999999999886,
-689672,,567.6,,
-689938,,,-3.1500000000000057,
-690017,239.38,,,
-690085,,570.3333333,,
-690328,,,-2.75,
-690352,,557.4,,
-690368,243.56,,,
-690718,,,-2.6500000000000057,
-690749,,595.5,,
-690882,239.3,,,
-691006,,601.5,,
-691108,,,-2.5500000000000114,
-691127,238.47,,,
-691416,,590.1,,
-691482,,,-2.6500000000000057,
-691624,243.7,,,
-691856,,,-2.0500000000000114,
-691871,237.76,,,
-692055,,615.0,,
-692230,,,-1.9499999999999886,
-692313,,629.0,,
-692330,239.34,,,
-692586,240.46,,,
-692592,,,-2.1500000000000057,
-692699,,638.6666667,,
-692954,,,-2.25,
-692955,,635.3,,
-692999,239.31,,,
-693309,239.8,,,
-693317,,,-1.6500000000000057,
-693349,,652.0,,
-693621,,631.7,,
-693669,,,-1.9499999999999886,
-693782,236.8,,,
-694022,,,-1.5500000000000114,
-694030,,647.2,,
-694031,238.74,,,
-694279,,642.9,,
-694375,,,-0.9499999999999886,
-694484,238.05,,,
-694692,,644.6666667,,
-694694,238.13,,,
-694716,,,-1.25,
-694967,,623.8,,
-695057,,,-1.6500000000000057,
-695140,239.44,,,
-695392,238.42,,,
-695398,,,-1.25,
-695657,,603.7,,
-695744,,,-1.4499999999999886,
-695796,239.88,,,
-696089,241.03,,,
-696090,,,-1.4499999999999886,
-696096,,604.6666667,,
-696323,,588.0,,
-696437,,,-1.25,
-696555,240.9,,,
-696783,,,-1.3499999999999943,
-696803,241.83,,,
-697130,,,-1.3499999999999943,
-697181,,604.3333333,,
-697265,238.86,,,
-697477,,,-1.1500000000000057,
-697489,239.01,,,
-697606,,594.0,,
-697821,,,-1.0500000000000114,
-697914,239.73,,,
-697921,,565.774,,
-698153,237.21,,,
-698166,,,-1.3499999999999943,
-698395,,581.0,,
-698511,,,-1.4499999999999886,
-698535,236.72,,,
-698715,,578.4,,
-698861,,,-1.25,
-698864,236.61,,,
-699211,,,-1.3499999999999943,
-699253,,594.6666667,,
-699318,235.42,,,
-699562,,,-1.4499999999999886,
-699574,232.46,,,
-699581,,570.8,,
-699917,,,-1.3499999999999943,
-700043,230.88,,,
-700101,,584.3333333,,
-700250,232.16,,,
-700272,,,-1.4499999999999886,
-700513,,593.9,,
-700627,,,-1.75,
-700784,232.18,,,
-700968,,605.3333333,,
-701002,,,-2.0500000000000114,
-701059,230.59,,,
-701377,,582.0,-1.9499999999999886,
-701518,233.35,,,
-701753,,,-2.25,
-701846,232.28,,,
-701925,,593.3333333,,
-702132,,,-1.9499999999999886,
-702258,,588.0,,
-702300,232.83,,,
-702512,,,-1.75,
-702631,233.54,,,
-702892,,,-1.6500000000000057,
-702911,,602.3333333,,
-703103,234.04,,,
-703255,,,-1.25,
-703293,235.09,,,
-703387,,584.6,,
-703619,,,-1.4499999999999886,
-703776,237.18,,,
-703983,,,-1.8499999999999943,
-704026,,610.3333333,,
-704103,237.66,,,
-704364,,,-1.9499999999999886,
-704452,,610.3333333,,
-704542,236.05,,,
-704746,,,-1.75,
-704760,236.05,,,
-705128,,,-1.8499999999999943,
-705202,,519.3,,
-705360,238.85,,,
-705526,,,-2.1500000000000057,
-705648,,504.5,,
-705693,233.51,,,
-705924,,,-2.4499999999999886,
-706249,233.58,,,
-706323,,,-2.5500000000000114,
-706419,,512.3,,
-706463,233.11,,,
-706752,,,-2.5500000000000114,
-706903,,520.5,,
-707009,234.84,,,
-707181,,,-2.75,
-707503,231.43,,,
-707610,,,-3.0500000000000114,
-707680,,611.3333333,,
-707808,,567.7,,
-707959,230.51,,,
-708066,,,-2.9499999999999886,
-708191,,556.3,,
-708506,227.03,,,
-708522,,,-2.9499999999999886,
-708979,,,-2.8499999999999943,
-709001,,591.0,,
-709033,224.9,,,
-709445,,,-2.75,
-709449,225.39,,,
-709618,,573.2,,
-709911,,,-3.25,
-710071,224.12,,,
-710293,224.0,,,
-710378,,,-3.1500000000000057,
-710414,,587.6666667,,
-710872,,,-3.3499999999999943,
-711060,,596.8,,
-711362,223.89,,,
-711366,,,-3.25,
-711787,,593.0,,
-711861,,,-3.3499999999999943,
-712115,227.64,,,
-712239,,577.0,,
-712380,,,-3.4499999999999886,
-712453,227.08,,,
-712900,,,-3.8499999999999943,
-713164,,570.0,,
-713165,223.14,,,
-713420,,,-3.0500000000000114,
-713615,227.58,,,
-713700,,531.3,,
-713936,,,-3.1500000000000057,
-714360,213.6,,,
-714452,,,-3.3499999999999943,
-714513,,434.6666667,,
-714635,210.51,,,
-714968,,,-4.349999999999994,
-715244,,398.8,,
-715398,198.43,,,
-715556,,,-4.150000000000006,
-716005,189.88,,,
-716013,,402.6666667,,
-716144,,,-4.349999999999994,
-716685,,391.7,,
-716733,,,-5.550000000000011,
-716828,193.46,,,
-717337,200.82,,,
-717381,,,-4.349999999999994,
-717691,,407.6666667,,
-718029,,,-5.949999999999989,
-718137,212.03,,,
-718582,,401.1,,
-718640,217.04,,,
-718678,,,-6.150000000000006,
-719307,,491.3333333,,
-719340,,,-6.949999999999989,
