Year,deutfinal,temp,acc-EDC3beta,Adjusted years,Deuterium,Temp
75143.9,-414.2,213.9,1.901,-73193.9,-414.2,213.9
75191.0333,-421.4,212.7,1.845,-73241.0333,-421.4,212.7
75238.1667,-422.2,212.6,1.788,-73288.1667,-422.2,212.6
75285.3,-422.4,212.6,1.792,-73335.3,-422.4,212.6
75333.1,-418,213.3,1.895,-73383.1,-418,213.3
75380.9,-423.3,212.4,1.759,-73430.9,-423.3,212.4
75428.7,-416.1,213.6,1.953,-73478.7,-416.1,213.6
75475.7333,-419.4,213.1,1.855,-73525.7333,-419.4,213.1
75522.7667,-424.3,212.3,1.778,-73572.7667,-424.3,212.3
75569.8,-418.6,213.2,1.851,-73619.8,-418.6,213.2
75616.4667,-420,213,1.869,-73666.4667,-420,213
75663.1333,-418.9,213.2,1.901,-73713.1333,-418.9,213.2
75709.8,-415.9,213.7,2.002,-73759.8,-415.9,213.7
75753.1333,-410.1,214.6,2.063,-73803.1333,-410.1,214.6
75796.4667,-416.9,213.5,2.005,-73846.4667,-416.9,213.5
75839.8,-413.5,214.1,2.041,-73889.8,-413.5,214.1
75885,-415.7,213.7,1.956,-73935,-415.7,213.7
75930.2,-422.7,212.6,1.809,-73980.2,-422.7,212.6
75975.4,-420.9,212.8,1.818,-74025.4,-420.9,212.8
76023.9,-420.7,212.9,1.813,-74073.9,-420.7,212.9
76072.4,-423.5,212.4,1.782,-74122.4,-423.5,212.4
76120.9,-421.2,212.8,1.773,-74170.9,-421.2,212.8
76170.8667,-425.9,212,1.749,-74220.8667,-425.9,212
76220.8333,-420.3,213,1.75,-74270.8333,-420.3,213
76270.8,-429.3,211.5,1.661,-74320.8,-429.3,211.5
76323,-426.6,211.9,1.663,-74373,-426.6,211.9
76375.2,-424.4,212.3,1.717,-74425.2,-424.4,212.3
76427.4,-424.2,212.3,1.728,-74477.4,-424.2,212.3
76478.9333,-425.2,212.2,1.708,-74528.9333,-425.2,212.2
76530.4667,-425.9,212,1.692,-74580.4667,-425.9,212
76582,-425.3,212.1,1.689,-74632,-425.3,212.1
76635.9667,-429.1,211.5,1.613,-74685.9667,-429.1,211.5
76689.9333,-429.4,211.5,1.597,-74739.9333,-429.4,211.5
76743.9,-426.7,211.9,1.656,-74793.9,-426.7,211.9
76799.1333,-431.2,211.2,1.567,-74849.1333,-431.2,211.2
76854.3667,-428.6,211.6,1.581,-74904.3667,-428.6,211.6
76909.6,-434,210.7,1.526,-74959.6,-434,210.7
76968.4667,-430.2,211.3,1.529,-75018.4667,-430.2,211.3
77027.3333,-435.2,210.5,1.471,-75077.3333,-435.2,210.5
77086.2,-437.3,210.2,1.413,-75136.2,-437.3,210.2
77145.6333,-434.2,210.7,1.49,-75195.6333,-434.2,210.7
77205.0667,-430.2,211.4,1.556,-75255.0667,-430.2,211.4
77264.5,-431.6,211.1,1.569,-75314.5,-431.6,211.1
77319.6,-427.9,211.7,1.618,-75369.6,-427.9,211.7
77374.7,-427.5,211.8,1.604,-75424.7,-427.5,211.8
77429.8,-434.8,210.6,1.515,-75479.8,-434.8,210.6
77486.9333,-431.2,211.2,1.541,-75536.9333,-431.2,211.2
77544.0667,-430.2,211.4,1.578,-75594.0667,-430.2,211.4
77601.2,-426.3,212,1.678,-75651.2,-426.3,212
77656.9667,-427.4,211.8,1.621,-75706.9667,-427.4,211.8
77712.7333,-438.4,210,1.464,-75762.7333,-438.4,210
77768.5,-425.7,212.1,1.593,-75818.5,-425.7,212.1
77822.6333,-431.7,211.1,1.607,-75872.6333,-431.7,211.1
77876.7667,-426.4,212,1.638,-75926.7667,-426.4,212
77930.9,-428.1,211.7,1.62,-75980.9,-428.1,211.7
77986.5,-433,210.9,1.537,-76036.5,-433,210.9
78042.1,-431.6,211.1,1.542,-76092.1,-431.6,211.1
78097.7,-429.8,211.4,1.588,-76147.7,-429.8,211.4
78151.8667,-431.3,211.2,1.573,-76201.8667,-431.3,211.2
78206.0333,-427.2,211.9,1.647,-76256.0333,-427.2,211.9
78260.2,-426.3,212,1.681,-76310.2,-426.3,212
78311.6333,-426.1,212.1,1.686,-76361.6333,-426.1,212.1
78363.0667,-426.7,212,1.653,-76413.0667,-426.7,212
78414.5,-430.7,211.3,1.654,-76464.5,-430.7,211.3
78465,-420.9,212.9,1.72,-76515,-420.9,212.9
78515.5,-428.3,211.7,1.704,-76565.5,-428.3,211.7
78566,-424.6,212.3,1.713,-76616,-424.6,212.3
78615.6667,-424,212.4,1.723,-76665.6667,-424,212.4
78665.3333,-427.9,211.8,1.643,-76715.3333,-427.9,211.8
78715,-432.6,211,1.555,-76765,-432.6,211
78767.5,-428.7,211.6,1.612,-76817.5,-428.7,211.6
78820,-428.9,211.6,1.614,-76870,-428.9,211.6
78872.5,-432.4,211,1.534,-76922.5,-432.4,211
78925.6667,-432.5,211,1.535,-76975.6667,-432.5,211
78978.8333,-431.1,211.3,1.57,-77028.8333,-431.1,211.3
79032,-428.5,211.7,1.604,-77082,-428.5,211.7
79082.8667,-430.4,211.4,1.599,-77132.8667,-430.4,211.4
79133.7333,-428.9,211.6,1.609,-77183.7333,-428.9,211.6
79184.6,-429.9,211.5,1.605,-77234.6,-429.9,211.5
79233.6667,-425.9,212.1,1.693,-77283.6667,-425.9,212.1
79282.7333,-427.5,211.9,1.656,-77332.7333,-427.5,211.9
79331.8,-430.1,211.4,1.61,-77381.8,-430.1,211.4
79379.7667,-424.4,212.4,1.722,-77429.7667,-424.4,212.4
79427.7333,-424.8,212.3,1.687,-77477.7333,-424.8,212.3
79475.7,-434.8,210.7,1.535,-77525.7,-434.8,210.7
79524.5667,-430.2,211.4,1.612,-77574.5667,-430.2,211.4
79573.4333,-421.8,212.8,1.745,-77623.4333,-421.8,212.8
79622.3,-424,212.5,1.75,-77672.3,-424,212.5
79668.6667,-427.1,211.9,1.69,-77718.6667,-427.1,211.9
79715.0333,-427.2,211.9,1.697,-77765.0333,-427.2,211.9
79761.4,-422.4,212.7,1.759,-77811.4,-422.4,212.7
79806,-424.4,212.4,1.766,-77856,-424.4,212.4
79850.6,-423.1,212.6,1.795,-77900.6,-423.1,212.6
79895.2,-419.9,213.1,1.848,-77945.2,-419.9,213.1
79939.3,-421,213,1.801,-77989.3,-421,213
79983.4,-428.4,211.7,1.714,-78033.4,-428.4,211.7
80027.5,-422.9,212.6,1.747,-78077.5,-422.9,212.6
80072.8667,-424.3,212.4,1.757,-78122.8667,-424.3,212.4
80118.2333,-424.5,212.4,1.703,-78168.2333,-424.5,212.4
80163.6,-433.5,210.9,1.572,-78213.6,-433.5,210.9
80209.6333,-420.6,213,1.804,-78259.6333,-420.6,213
80255.6667,-426.9,212,1.703,-78305.6667,-426.9,212
80301.7,-421.3,212.9,1.816,-78351.7,-421.3,212.9
80345.3667,-428.2,211.8,1.656,-78395.3667,-428.2,211.8
80389.0333,-417.1,213.6,1.96,-78439.0333,-417.1,213.6
80432.7,-419.8,213.2,1.892,-78482.7,-419.8,213.2
80474.8667,-419.1,213.3,1.88,-78524.8667,-419.1,213.3
80517.0333,-424.1,212.5,1.794,-78567.0333,-424.1,212.5
80559.2,-420.3,213.1,1.817,-78609.2,-420.3,213.1
80603.3333,-428.4,211.8,1.7,-78653.3333,-428.4,211.8
80647.4667,-418.8,213.3,1.85,-78697.4667,-418.8,213.3
80691.6,-426.6,212.1,1.751,-78741.6,-426.6,212.1
80733.1,-416.1,213.8,1.966,-78783.1,-416.1,213.8
80774.6,-414.9,214,1.966,-78824.6,-414.9,214
80816.1,-424.1,212.5,1.835,-78866.1,-424.1,212.5
80859.6667,-421.4,212.9,1.809,-78909.6667,-421.4,212.9
80903.2333,-423.3,212.6,1.783,-78953.2333,-423.3,212.6
80946.8,-425.3,212.3,1.749,-78996.8,-425.3,212.3
80990.7333,-423.4,212.6,1.791,-79040.7333,-423.4,212.6
81034.6667,-419.8,213.2,1.862,-79084.6667,-419.8,213.2
81078.6,-420.2,213.1,1.879,-79128.6,-420.2,213.1
81119.9333,-420.1,213.1,1.932,-79169.9333,-420.1,213.1
81161.2667,-413.4,214.2,1.924,-79211.2667,-413.4,214.2
81202.6,-426.5,212.1,1.85,-79252.6,-426.5,212.1
81246.3667,-418.4,213.4,1.833,-79296.3667,-418.4,213.4
81290.1333,-423.1,212.7,1.874,-79340.1333,-423.1,212.7
81333.9,-416.9,213.7,1.904,-79383.9,-416.9,213.7
81376.4667,-420.2,213.1,1.887,-79426.4667,-420.2,213.1
81419.0333,-422.3,212.8,1.839,-79469.0333,-422.3,212.8
81461.6,-420.8,213,1.848,-79511.6,-420.8,213
81504.7,-421,213,1.862,-79554.7,-421,213
